branch;client_id
Paris;137960
Seoul;188580
Stockholm;180040
Berlin;152830
London;146960
Seoul;185640
Singapore;104390
Singapore;189180
 London ;108220
Singapore;101620
London;172110
Canberra;183060
Tokyo;161840
Canberra;117160
Singapore;126460
London;194510
Tokyo;148760
Bern;152000
Tokyo;
 Singapore ;176030
Tokyo;134610
Seoul;163080
Singapore;162170
Stockholm;178050
Amsterdam;176780
Tokyo;152190
London;118150
Paris;128210
Berlin;101340
Washington;134230
Paris;155500
Tokyo;145360
Bern;105180
Washington;194520
Washington;152610
Seoul;118040
Amsterdam;164480
Singapore;122690
London;128110
Paris;177550
Tokyo;152670
Amsterdam;180180
Paris;185670
London;164250
Amsterdam;113550
Paris;134580
Stockholm;175430
Seoul;190920
Singapore;184310
London;102590
Berlin;197630
Stockholm;156830
Paris;173870
Tokyo;159080
Ottawa;128350
London;149020
Paris;160130
Bern;156420
Canberra;197270
Tokyo;194910
Stockholm;192800
Berlin;191440
 Tokyo ;175090
London;105320
Seoul;117840
Tokyo;140130
 Berlin ;154810
Bern;166120
Amsterdam;176660
Stockholm;114830
Amsterdam;156840
Seoul;138250
Singapore;109120
seoul;165490
Amsterdam;167960
Stockholm;138550
Paris;144200
 Amsterdam ;158080
Tokyo;109340
Stockholm;114730
Washington;197120
BERN;130520
Amsterdam;185740
Seoul;172930
Bern;161320
Stockholm;188480
Amsterdam;181660
Amsterdam;136230
Amsterdam;199600
Tokyo;176300
Washington;103020
 Singapore ;181750
Canberra;123400
Paris;180950
Canberra;190090
 Stockholm ;133070
Singapore;131760
Seoul;178040
Amsterdam;132130
Canberra;147880
Bern;111270
Tokyo;157980
Amsterdam;
Singapore;137590
BERLIN;195820
;106480
Singapore;154130
Stockholm;145550
Seoul;121150
Berlin;190940
Tokyo;138540
London;166550
Tokyo;163930
Ottawa;172650
 Canberra ;109310
Washington;136800
 Canberra ;135530
Paris;120130
Tokyo;119250
Bern;101120
Seoul;144150
 Washington ;121510
Paris;146810
Paris;142600
Paris;123470
Singapore;198820
Seoul;114410
Stockholm;130100
Paris;158340
London;119740
London;176820
Ottawa;150850
Berlin;111000
London;113460
Bern;125160
Washington;177240
Seoul;136880
Canberra;127200
Singapore;154280
;105910
Bern;135390
Singapore;149950
Singapore;147250
Stockholm;162850
CANBERRA;195300
Singapore;180270
Paris;120520
Washington;182490
Amsterdam;102900
Seoul;178490
 Bern ;114450
Bern;158750
Singapore;100630
Canberra;144760
Ottawa;171410
Amsterdam;159430
Ottawa;130830
Canberra;149440
Tokyo;189750
Ottawa;111980
Paris;106470
Stockholm;185920
Seoul;170590
Canberra;117960
Berlin;106730
Seoul;104810
London;161720
Amsterdam;156920
Seoul;116360
Singapore;157510
Singapore;192970
Ottawa;159920
Seoul;168660
Washington;147340
Ottawa;112710
Seoul;173440
Singapore;133840
Tokyo;198710
Seoul;157870
Paris;147060
Canberra;106640
Singapore;118840
Canberra;116430
Washington;100780
Amsterdam;166460
London;195460
TOKYO;170870
Seoul;122350
Washington;110890
STOCKHOLM;122210
BERLIN;171490
Stockholm;194760
Seoul;185280
Singapore;184300
Canberra;115860
Tokyo;140560
Ottawa;131030
Singapore;118010
London;166480
Ottawa;173360
Berlin;197850
Seoul;110950
Paris;180190
Amsterdam;163000
Berlin;162410
Stockholm;161650
Stockholm;146830
Seoul;139100
Seoul;157770
;181110
Paris;104180
Paris;102460
Canberra;106060
;183380
Singapore;182390
Bern;176010
Bern;188420
Stockholm;101650
 Tokyo ;129720
Singapore;102330
Canberra;176330
Canberra;136210
Paris;197130
Canberra;152060
Tokyo;193110
Bern;175860
Canberra;128940
Tokyo;121650
Ottawa;166550
Canberra;137720
 Tokyo ;137500
Berlin;156930
Canberra;170040
Amsterdam;112910
Paris;113730
Seoul;190030
Washington;199630
Washington;101780
stockholm;136770
Berlin;176720
Berlin;122250
Seoul;176520
 London ;109350
Singapore;107940
Stockholm;153180
Stockholm;189760
Stockholm;181680
Canberra;196970
Washington;172410
Bern;155000
Bern;140970
London;192340
London;115670
London;155380
Canberra;130270
Washington;193140
Singapore;183780
 Canberra ;154030
Amsterdam;153370
Bern;160320
Seoul;117100
London;120550
Washington;150220
Amsterdam;181090
Canberra;181370
Bern;151910
 Bern ;194230
Paris;116860
Berlin;199820
 Amsterdam ;112740
 London ;172530
 Tokyo ;147960
Tokyo;143090
Canberra;167340
Washington;197030
Berlin;177950
OTTAWA;166710
Berlin;179230
 Amsterdam ;118880
Singapore;153010
Canberra;100110
London;126180
Berlin;145120
Ottawa;140740
Ottawa;135000
;183730
Bern;128980
amsterdam;173420
Bern;110750
Ottawa;168540
Washington;100440
Paris;190870
Tokyo;103980
Washington;173900
Amsterdam;141880
Berlin;142630
Ottawa;131110
Stockholm;106000
;178170
Tokyo;142110
 Stockholm ;163300
Paris;150620
Singapore;121940
Berlin;196390
Tokyo;110590
Bern;182860
Washington;119940
 Stockholm ;176580
Washington;119030
Tokyo;167130
Ottawa;101190
Stockholm;151370
ottawa;132220
Ottawa;196760
Canberra;108160
Amsterdam;155430
Tokyo;194160
Stockholm;191430
Paris;107540
Bern;170880
Paris;119010
Singapore;182790
Singapore;195730
Paris;140230
Canberra;158810
London;182720
Amsterdam;177150
Stockholm;103940
London;169640
Berlin;187650
London;108730
Tokyo;197170
Amsterdam;123910
London;121090
Berlin;190750
Singapore;117900
Amsterdam;167460
Bern;172400
Singapore;104350
Canberra;133420
Bern;103410
London;130030
Berlin;153160
Washington;
Washington;124810
Seoul;126710
Canberra;165980
London;193480
Paris;141550
Singapore;117210
Ottawa;134530
Paris;103240
Ottawa;132080
Paris;187210
Amsterdam;137870
Singapore;187420
Amsterdam;107160
Seoul;183320
Stockholm;157050
Washington;186610
Singapore;153950
Amsterdam;148520
Stockholm;108330
Ottawa;170380
Paris;190160
Canberra;148430
Singapore;181550
Seoul;136810
Amsterdam;110040
Ottawa;111170
Stockholm;177580
Canberra;120020
Washington;141250
 Berlin ;143740
London;168700
Bern;104100
Singapore;161420
Ottawa;164550
Washington;196680
Singapore;156010
Washington;166440
Paris;107450
Berlin;168830
Tokyo;131060
Seoul;164000
Singapore;135940
Seoul;173260
Tokyo;171320
bern;142930
Paris;100930
Paris;129550
Berlin;102150
Seoul;195020
canberra;166340
Amsterdam;124940
;150390
Ottawa;175550
Canberra;193210
Ottawa;158040
Amsterdam;114460
Berlin;176250
Singapore;162380
Tokyo;176370
Tokyo;141390
Paris;105170
Seoul;109820
Seoul;113290
Singapore;183910
London;108040
Paris;118530
London;183970
Amsterdam;191190
berlin;186480
Bern;157150
London;144500
Tokyo;135350
Berlin;189260
Tokyo;163490
 Canberra ;174380
Washington;165060
Ottawa;132940
Bern;191050
Berlin;111530
Amsterdam;125400
Berlin;154090
Bern;118980
Berlin;175510
Singapore;126910
Bern;174010
Berlin;159180
Stockholm;197870
Tokyo;132750
Tokyo;154480
Ottawa;111950
Seoul;172090
Berlin;108550
Amsterdam;197440
Ottawa;169300
Singapore;160310
 London ;163500
Washington;105870
Ottawa;132000
London;191640
Bern;199070
Seoul;138640
Amsterdam;100140
London;154520
Tokyo;184910
Tokyo;158030
Amsterdam;116920
Paris;185760
Tokyo;156960
Tokyo;150480
Canberra;164110
Washington;128240
Seoul;111370
Washington;177200
 Singapore ;164920
Stockholm;155820
Canberra;160670
Seoul;193420
Paris;156080
Singapore;181270
berlin;195290
Stockholm;151950
Paris;189090
Singapore;178660
London;121100
Tokyo;143070
Canberra;131680
Ottawa;172710
Canberra;176260
Amsterdam;134330
Singapore;151770
Ottawa;144390
London;181580
Canberra;171340
Singapore;110790
Paris;110810
Bern;148190
Amsterdam;128660
Berlin;184250
Berlin;136760
Tokyo;187660
Washington;157030
Seoul;174280
Amsterdam;179020
Singapore;149230
CANBERRA;122610
Berlin;106850
Stockholm;138380
Bern;114650
Seoul;126210
Berlin;126970
Paris;188960
London;178400
Ottawa;161590
Bern;187450
Tokyo;179540
Bern;138530
Seoul;116530
Stockholm;184460
Canberra;139620
Amsterdam;127400
Canberra;162010
Berlin;126400
Singapore;182010
Stockholm;126550
Ottawa;113120
Seoul;145330
 Amsterdam ;127140
Berlin;113310
Ottawa;179970
Amsterdam;147760
Seoul;116550
Washington;174600
Stockholm;161810
Ottawa;125620
Bern;185960
Canberra;137360
 Amsterdam ;113480
Paris;165350
Seoul;124380
Canberra;157830
Bern;158110
Washington;189590
Tokyo;159620
Berlin;175670
AMSTERDAM;137270
Ottawa;181070
Canberra;126360
Washington;151290
;126840
Berlin;100070
Ottawa;161360
stockholm;186690
Singapore;106440
Canberra;129860
Singapore;122700
Paris;133330
Washington;113780
OTTAWA;182180
Seoul;192590
Bern;152340
Tokyo;149190
London;161730
London;159160
Stockholm;127120
 Bern ;102360
Ottawa;195060
Washington;145720
Washington;183820
Stockholm;123010
Paris;159830
Singapore;193540
Amsterdam;122430
BERLIN;128410
Paris;107000
Seoul;134590
Amsterdam;194380
;190650
Singapore;147130
Amsterdam;191880
London;129830
Stockholm;134810
London;117970
ottawa;182730
Berlin;170940
Stockholm;173240
Ottawa;152690
Singapore;128950
Washington;191260
Washington;168730
Tokyo;199530
Stockholm;109800
Stockholm;160970
Singapore;109360
Washington;156360
Stockholm;191080
 Berlin ;149800
Stockholm;157940
Amsterdam;149590
Stockholm;154140
Stockholm;135160
Tokyo;170970
Paris;182650
Bern;158970
 Amsterdam ;186890
Ottawa;161990
Stockholm;193470
Tokyo;131520
Singapore;149810
Bern;153020
Amsterdam;196120
Stockholm;127070
Paris;177090
Berlin;154910
Tokyo;182170
Tokyo;115170
Singapore;115610
Berlin;188550
London;149170
Canberra;126790
Canberra;119780
Seoul;166920
Washington;192720
Bern;144700
Ottawa;194290
London;125940
Seoul;179380
Seoul;170080
Singapore;161140
Paris;139690
Tokyo;103850
Paris;162730
Washington;187100
Berlin;161180
Stockholm;105590
Ottawa;101240
London;170670
Bern;108760
Canberra;180730
Singapore;155250
Washington;178630
Amsterdam;148530
Singapore;131020
 Bern ;157660
 London ;106550
 Canberra ;146490
Singapore;169660
Berlin;120940
Washington;129380
Canberra;122800
London;134020
Washington;102630
Canberra;149000
Ottawa;183620
Canberra;105420
WASHINGTON;154040
Canberra;167590
Tokyo;144960
Seoul;189630
Washington;180530
Stockholm;112380
Canberra;187260
Berlin;191340
washington;183790
Stockholm;100840
Singapore;192750
Canberra;184100
Berlin;183960
Stockholm;129260
London;125020
 Amsterdam ;114960
Singapore;187180
Bern;187610
Stockholm;143350
Canberra;179690
Washington;146720
Amsterdam;110210
Seoul;177210
Paris;181720
Berlin;151330
Singapore;154840
Amsterdam;149290
 Tokyo ;132630
Canberra;177180
Berlin;124190
Washington;180990
Bern;192500
Tokyo;153380
Ottawa;150020
Amsterdam;148800
STOCKHOLM;183250
Berlin;141640
Seoul;100970
Stockholm;170210
 Canberra ;167070
Seoul;149430
Ottawa;199670
Bern;159570
London;170100
Paris;121600
London;183500
Tokyo;185010
Bern;111900
Canberra;131430
Singapore;198490
Paris;102340
Amsterdam;158960
Berlin;103960
Washington;109460
Bern;175760
Ottawa;181260
Paris;126050
Singapore;144210
Amsterdam;135120
Paris;115280
Stockholm;174400
Washington;131800
Berlin;173780
Ottawa;166820
Ottawa;136240
Singapore;128330
London;178950
Stockholm;111800
Amsterdam;165900
Canberra;168260
Tokyo;186010
Ottawa;127560
Bern;124420
Ottawa;184230
Bern;185980
Singapore;102020
Paris;165550
Tokyo;144260
Paris;161150
Tokyo;150420
Canberra;182610
OTTAWA;109910
 Seoul ;177420
London;112370
 Paris ;149730
London;181190
Bern;188690
Berlin;125100
Seoul;197320
Singapore;180500
Singapore;182480
Tokyo;173310
Singapore;141930
Washington;134500
London;193490
Stockholm;176500
Singapore;137050
Washington;108450
Washington;132710
stockholm;153030
Ottawa;108050
Seoul;126230
Washington;126830
Stockholm;104240
Berlin;123260
Stockholm;175310
Washington;191890
Singapore;138860
Canberra;156220
Paris;120850
Singapore;160440
Ottawa;178820
London;112540
Stockholm;190860
Washington;117810
 Tokyo ;124130
Paris;108630
Amsterdam;160380
Bern;140980
Tokyo;197800
Tokyo;114360
Stockholm;104730
Paris;130020
 Ottawa ;115050
Stockholm;142380
Canberra;132870
Berlin;176240
Seoul;195200
Bern;152910
Washington;171480
Tokyo;165640
Stockholm;112570
Bern;148940
Stockholm;133530
 Tokyo ;101690
Canberra;112680
Ottawa;162060
Seoul;154640
London;103290
Stockholm;199230
Ottawa;196530
Ottawa;111720
Amsterdam;176730
Paris;105500
Seoul;156150
STOCKHOLM;114560
 Washington ;103650
Amsterdam;140220
Washington;177620
 Washington ;191900
Seoul;176550
Tokyo;155050
Amsterdam;147570
Ottawa;165860
London;105900
Canberra;132310
Ottawa;139730
Berlin;178760
Amsterdam;167660
Seoul;172600
Amsterdam;101060
Seoul;145660
Ottawa;125270
Bern;144060
Tokyo;159810
Canberra;129590
Canberra;115510
Berlin;137920
Stockholm;178480
Bern;184080
Ottawa;199100
Tokyo;126580
Washington;144620
Washington;140390
London;130870
Bern;171200
Canberra;161760
London;153520
Bern;113190
Paris;159690
Tokyo;134100
 Seoul ;106870
 London ;161500
Singapore;117030
Washington;155660
Stockholm;134980
Singapore;192450
London;158680
Singapore;127880
Canberra;102540
Singapore;137220
Singapore;182840
berlin;170840
Ottawa;138070
Tokyo;170570
London;133620
London;128710
London;198090
London;187020
London;196730
Washington;135670
Canberra;165440
Paris;131980
Paris;124760
Bern;123000
Stockholm;145290
Berlin;146340
Singapore;156650
Ottawa;171400
Paris;132900
Ottawa;118740
Seoul;116770
Tokyo;170500
Amsterdam;145880
Seoul;156290
Washington;105200
Canberra;190770
Canberra;178270
Amsterdam;184380
Bern;107330
Washington;101960
Seoul;121670
Washington;181010
Tokyo;153120
Amsterdam;103930
 Washington ;198280
Tokyo;179280
London;143310
Seoul;136290
London;152480
Tokyo;136080
Ottawa;143890
Berlin;198080
Singapore;197180
London;105640
TOKYO;105460
seoul;188590
Stockholm;143490
Washington;176590
Amsterdam;133700
Seoul;118910
Stockholm;118480
Ottawa;174470
Canberra;115710
Berlin;142990
Amsterdam;133810
Seoul;110600
Stockholm;107970
London;136700
Canberra;124310
Ottawa;115730
Amsterdam;155260
Amsterdam;188620
Seoul;172380
Tokyo;195740
 Canberra ;124400
London;186880
Ottawa;174800
Seoul;160850
Ottawa;130120
Berlin;174440
Singapore;104960
Singapore;107320
Bern;197470
Paris;104250
London;136350
Ottawa;107910
Stockholm;165300
Ottawa;121900
Paris;187400
Bern;115110
Seoul;164950
Singapore;178200
Ottawa;153730
Amsterdam;128020
Seoul;163710
Canberra;151940
Seoul;156500
London;126320
Seoul;159900
Paris;130570
Seoul;155360
Stockholm;131250
Ottawa;137160
Bern;163730
Tokyo;105550
 WASHINGTON ;148900
Singapore;114080
Paris;153900
Seoul;153670
Singapore;184430
Paris;159840
Berlin;142880
Seoul;171950
Ottawa;185660
Singapore;153740
London;189890
Paris;109550
Singapore;196850
Amsterdam;107120
Amsterdam;195090
Bern;137800
Canberra;179130
Tokyo;193620
Singapore;180560
Ottawa;188520
Seoul;175560
Amsterdam;152250
Paris;197690
Paris;145010
Amsterdam;133020
Tokyo;108480
Berlin;123560
WASHINGTON;106230
Paris;187040
Tokyo;119000
Paris;161620
Seoul;150370
Berlin;111090
Tokyo;175520
Tokyo;102690
Singapore;156390
london;110550
Stockholm;175970
Singapore;160650
Berlin;168290
Stockholm;156310
Canberra;143640
stockholm;198000
Washington;172550
Stockholm;101180
Seoul;111350
Stockholm;181630
Tokyo;168710
Washington;178640
Stockholm;192680
Seoul;153970
Bern;179330
Stockholm;150260
Stockholm;191690
Washington;194330
London;176600
Stockholm;124220
Washington;161630
Bern;101420
Washington;107370
Tokyo;171850
Ottawa;119100
BERLIN;182540
Canberra;113390
Bern;196480
Berlin;188560
Ottawa;178500
Singapore;193590
Tokyo;110160
Tokyo;146500
Singapore;109810
Washington;115130
Bern;160090
Bern;134200
Tokyo;104280
 London ;158490
Paris;153260
Paris;151530
Ottawa;141420
Tokyo;183270
Washington;102750
Washington;107070
Singapore;177630
 Amsterdam ;167580
Paris;161040
Singapore;146230
Singapore;174100
London;133500
Stockholm;133970
Paris;165050
Amsterdam;138180
 Amsterdam ;115040
AMSTERDAM;159950
Seoul;134960
Seoul;144450
Washington;199840
Amsterdam;108990
Amsterdam;156870
Bern;194810
Singapore;171170
Ottawa;184650
Canberra;144460
Tokyo;156820
Stockholm;156750
Amsterdam;171240
Paris;175920
Singapore;185590
Singapore;195940
Canberra;190550
Ottawa;165630
Canberra;132770
London;165830
Seoul;184840
Paris;119850
Amsterdam;198900
Stockholm;152170
London;199570
Berlin;163340
LONDON;111570
Stockholm;117650
;160750
Seoul;196180
Tokyo;184440
Seoul;157480
SEOUL;173070
Singapore;164720
London;120040
Bern;122660
London;143370
 Berlin ;188340
Berlin;138040
Canberra;156460
London;126600
Amsterdam;129690
Singapore;149620
Seoul;176080
Paris;177110
Stockholm;132030
Seoul;183330
 Amsterdam ;115570
Singapore;123310
Washington;190330
Berlin;119550
Paris;132880
Berlin;185250
 Seoul ;142430
Washington;171180
Amsterdam;147470
Singapore;115160
Singapore;152550
Stockholm;150050
Ottawa;166520
London;113510
London;113110
Stockholm;145130
Tokyo;118400
Canberra;125210
Washington;197770
Ottawa;196360
;146820
Amsterdam;199520
Singapore;135780
Tokyo;163880
Canberra;169050
Washington;195750
Singapore;132990
 Washington ;101860
Washington;191210
Washington;171280
Stockholm;143700
Bern;116390
London;142750
London;172520
Singapore;131460
Paris;167330
Paris;105290
Bern;155580
Bern;131350
London;188560
Amsterdam;157220
Singapore;152010
Bern;175290
Stockholm;154470
Berlin;180240
berlin;172570
Berlin;183650
 Amsterdam ;187960
Washington;182120
 Berlin ;183070
London;177510
Canberra;176710
Berlin;149260
 London ;164870
Ottawa;142690
Paris;111390
tokyo;122890
Tokyo;160180
London;120000
Stockholm;123860
Singapore;109240
Bern;105760
Canberra;100340
Berlin;166420
Paris;105790
London;180650
Stockholm;171230
Ottawa;100290
Bern;116980
Berlin;102350
Ottawa;103160
Seoul;169550
Canberra;169110
Ottawa;163280
Ottawa;114190
Tokyo;128140
 Stockholm ;145340
Singapore;195130
Ottawa;158710
Ottawa;102890
Ottawa;117150
London;153190
TOKYO;137120
Ottawa;193270
Tokyo;178140
Stockholm;114470
Canberra;117300
Singapore;145630
Stockholm;147520
Paris;125390
Washington;102640
Ottawa;148550
Berlin;184340
Singapore;188570
Canberra;138300
Canberra;193120
canberra;189580
Washington;116750
Berlin;143540
Singapore;172120
Singapore;176090
Singapore;131210
Seoul;178330
 Bern ;162890
Singapore;152540
Stockholm;167290
Singapore;112250
Washington;158720
Tokyo;162710
Tokyo;167350
Washington;181060
Bern;183700
 Tokyo ;106130
Tokyo;130420
Ottawa;173670
Washington;192740
London;124280
 Tokyo ;135790
Singapore;132100
Singapore;189120
Seoul;137550
Ottawa;119240
Tokyo;105410
London;165190
 Stockholm ;194800
Bern;128280
London;106760
Berlin;163760
London;135950
Paris;132880
;176750
Washington;128990
Singapore;161310
Tokyo;174890
Singapore;104920
 Singapore ;176350
Seoul;163310
Seoul;121660
Berlin;198810
Singapore;146420
Amsterdam;145330
Singapore;102720
Tokyo;165800
Paris;134090
Paris;109300
Seoul;114490
Stockholm;147360
Stockholm;101810
berlin;172200
Bern;147890
Stockholm;101070
Seoul;197890
Amsterdam;166670
Amsterdam;197300
Seoul;111930
Washington;119450
Seoul;114180
Stockholm;100100
 Tokyo ;190320
Washington;141150
Bern;136480
Singapore;143470
Amsterdam;125870
London;100820
Bern;124710
Berlin;124260
Tokyo;145570
Stockholm;142000
Washington;187490
Berlin;186250
Seoul;114230
Seoul;115620
Berlin;134030
Stockholm;170400
Canberra;135030
Washington;123810
London;151650
Seoul;113020
Berlin;128370
Canberra;181240
Tokyo;114260
Amsterdam;149420
Seoul;163740
Amsterdam;160520
Washington;140340
Canberra;121630
Tokyo;152260
Seoul;145080
 Paris ;125500
Singapore;199560
Seoul;145300
 Amsterdam ;120210
Tokyo;164670
Washington;140480
Washington;175250
Washington;138920
CANBERRA;195700
 Washington ;187440
Tokyo;163100
Seoul;179640
Washington;197490
Paris;144440
Berlin;146060
Ottawa;157440
Canberra;172130
Ottawa;107790
Tokyo;142160
Stockholm;111700
Stockholm;106220
Ottawa;106160
London;165090
London;134850
Paris;162150
Singapore;184070
Ottawa;110410
Ottawa;100130
Singapore;198370
Stockholm;171870
Stockholm;196620
Paris;154020
 Paris ;154240
Bern;112750
London;156100
Stockholm;105340
Canberra;104610
Amsterdam;197000
Paris;139990
Stockholm;127760
Stockholm;154670
Washington;198380
Tokyo;187640
Singapore;124050
Washington;151640
Amsterdam;159850
Berlin;158070
Canberra;174060
Stockholm;144110
Tokyo;126280
London;105280
Tokyo;119490
Amsterdam;188780
London;132440
Paris;162460
Seoul;169650
Singapore;184490
London;123380
Berlin;121260
Stockholm;131150
Canberra;147070
Seoul;135130
Seoul;184670
Canberra;149890
London;160300
London;112930
Paris;199260
Canberra;129160
Stockholm;138520
Paris;142450
Singapore;188830
London;198250
Ottawa;110030
Bern;143520
Ottawa;168850
;122120
Stockholm;171590
Seoul;121610
Washington;190020
Amsterdam;131450
Paris;121560
Bern;145670
Canberra;142400
London;177590
Seoul;118220
Canberra;190270
Paris;152400
Singapore;185790
Paris;174990
bern;126980
Seoul;178960
Ottawa;181950
Tokyo;103190
Stockholm;182140
Paris;131820
Canberra;178300
Berlin;143410
Amsterdam;133410
London;169390
Amsterdam;158410
London;122530
London;163010
OTTAWA;105270
WASHINGTON;185330
Ottawa;180810
Seoul;106190
Stockholm;162290
Tokyo;174040
 Ottawa ;114430
Paris;123720
Berlin;157450
Singapore;187920
Stockholm;149340
Washington;174250
Stockholm;155180
singapore;170460
Singapore;128150
Bern;103170
 SINGAPORE ;131630
Ottawa;188880
Canberra;176540
Ottawa;116230
Paris;107230
 Washington ;181460
Tokyo;114110
Tokyo;171720
Canberra;111280
Berlin;193600
Stockholm;140510
Paris;172680
Stockholm;147530
Paris;191360
Seoul;126310
Tokyo;161330
Stockholm;134650
Ottawa;188940
Amsterdam;183040
Washington;157800
Tokyo;169700
Paris;130230
Paris;125650
Bern;187830
Ottawa;174420
London;181940
Washington;165230
bern;131390
Canberra;123020
Bern;136690
London;190180
Canberra;117850
Stockholm;138150
Washington;170730
OTTAWA;151320
Stockholm;191490
Tokyo;109530
 Stockholm ;129820
Ottawa;174950
berlin;103320
Singapore;120240
London;185620
Stockholm;108500
Singapore;197950
Amsterdam;125430
Canberra;119410
Ottawa;121490
london;158200
Bern;129150
Ottawa;186800
Singapore;105750
Tokyo;160370
Canberra;142950
London;161270
Canberra;144250
London;118790
Berlin;170680
Paris;175100
 Canberra ;
Stockholm;139960
Stockholm;131370
Paris;110480
Canberra;123800
Berlin;109430
Washington;145090
TOKYO;127620
Bern;196040
Canberra;185730
Amsterdam;136890
Washington;142280
 Washington ;171190
Washington;105780
 Berlin ;179440
Ottawa;184030
Tokyo;134750
Bern;158090
London;147640
Berlin;165580
Ottawa;131500
London;107440
Stockholm;193790
Ottawa;102010
Bern;196630
 Paris ;192930
Stockholm;176970
Tokyo;104580
Berlin;132360
Canberra;112430
Bern;136970
Singapore;171510
Washington;106750
London;172800
Amsterdam;147050
Ottawa;184200
Berlin;179120
Berlin;121120
Amsterdam;116790
Ottawa;112920
Paris;108250
Bern;167990
Berlin;142360
Paris;132500
Bern;116960
Washington;175660
London;156240
Bern;133590
Washington;182900
Stockholm;158300
 Berlin ;123870
Berlin;104300
London;156110
Ottawa;113070
Stockholm;139710
 Canberra ;190680
Singapore;169510
Singapore;107650
 Amsterdam ;161380
Bern;154650
Amsterdam;175980
Singapore;119800
Ottawa;125410
Singapore;124320
Berlin;123590
Seoul;145170
Bern;110440
Paris;173480
Tokyo;109840
London;170090
Bern;118450
Paris;164190
Singapore;153780
Bern;131280
Tokyo;135210
Seoul;123600
Ottawa;102430
Ottawa;127100
London;139110
London;146410
Berlin;187270
 Berlin ;155090
 canberra ;106610
Stockholm;141290
Ottawa;162840
Ottawa;109740
Canberra;110970
Paris;169320
London;134570
London;147100
Singapore;118770
Bern;195840
Singapore;189470
Berlin;190660
London;150350
Canberra;132840
Berlin;188460
Bern;125740
Paris;127990
Singapore;129390
London;161790
Washington;181210
Amsterdam;111010
Canberra;169580
Paris;131340
Bern;131530
Stockholm;134970
Washington;
Singapore;107470
Berlin;118710
Canberra;187360
Washington;195900
Ottawa;164570
;161440
Washington;112480
Canberra;161490
Paris;164370
Singapore;193970
Stockholm;193090
Canberra;184580
Bern;165260
Bern;179920
Paris;136370
Bern;121400
Ottawa;179370
Singapore;165340
Stockholm;150710
Seoul;108430
Bern;173370
Paris;104310
Stockholm;191500
Amsterdam;180610
berlin;188810
Stockholm;110110
Amsterdam;150830
Bern;108660
London;134930
Amsterdam;134600
LONDON;101210
Singapore;108740
Bern;173450
Canberra;106210
Paris;108340
Seoul;169200
Ottawa;175450
Berlin;179550
Paris;137010
Seoul;106140
Ottawa;126990
Singapore;104530
Bern;104860
Washington;151920
Tokyo;123440
Canberra;134350
Seoul;149820
 Tokyo ;136580
Washington;126190
Seoul;125180
Stockholm;100510
Amsterdam;101290
Ottawa;149740
Singapore;164200
Tokyo;167900
CANBERRA;124660
Canberra;191250
Tokyo;176150
Seoul;103900
Berlin;138010
Berlin;143360
Tokyo;121480
Ottawa;102290
Washington;190340
Paris;125000
Bern;168010
Washington;196420
Singapore;159240
Seoul;127040
Amsterdam;141320
Singapore;193410
Canberra;163520
Stockholm;197620
Singapore;144750
Singapore;117450
Paris;124690
Ottawa;128250
Singapore;116110
Singapore;123790
Seoul;113610
Tokyo;175880
;152140
Tokyo;157210
Ottawa;147240
 Stockholm ;177850
Paris;186500
Amsterdam;111380
Washington;125090
PARIS;190440
London;102450
Stockholm;166500
Canberra;116910
Singapore;109200
Washington;151570
Seoul;126640
Canberra;194740
Washington;147170
Tokyo;183150
Washington;155960
;140410
Bern;147920
Washington;159680
Washington;131570
Canberra;196510
Tokyo;113690
Amsterdam;122030
Berlin;138630
Amsterdam;123030
Amsterdam;122980
Bern;154370
Paris;127860
Bern;135010
Bern;168870
paris;182760
Washington;121410
Tokyo;130700
Berlin;176360
Tokyo;101740
Washington;108200
Canberra;136950
Ottawa;137350
Amsterdam;198310
Singapore;152510
Bern;172050
Ottawa;183430
 Amsterdam ;148840
Paris;186650
Tokyo;180010
Berlin;163560
Ottawa;173490
Singapore;142860
Amsterdam;117630
Canberra;162940
Paris;122130
Canberra;104660
Amsterdam;184410
 Washington ;185910
Tokyo;129050
Singapore;131170
SEOUL;132350
Berlin;129620
Canberra;112690
London;118760
Paris;157240
Tokyo;156160
Amsterdam;157580
Canberra;184060
London;105160
Bern;192000
London;154290
Berlin;192360
Bern;143830
Stockholm;192040
Ottawa;173790
berlin;151960
Berlin;166720
Tokyo;165270
Paris;151670
Seoul;149700
London;128360
Washington;158320
Seoul;125460
 Amsterdam ;163630
Bern;197230
London;127750
Canberra;104370
Stockholm;148060
Bern;127460
Seoul;172490
Washington;143900
Stockholm;130600
Ottawa;180710
Tokyo;157270
Canberra;197720
Amsterdam;101680
Seoul;160410
Amsterdam;133360
Singapore;133100
Tokyo;145800
Stockholm;160800
London;175020
Washington;168180
Canberra;119370
Amsterdam;192260
Ottawa;186910
Canberra;166750
Tokyo;140310
Bern;119280
AMSTERDAM;127890
Seoul;109680
Ottawa;153660
Tokyo;176530
 London ;122070
Ottawa;145110
Amsterdam;100940
Bern;109780
Ottawa;188750
Seoul;150980
Canberra;135240
Bern;141530
Stockholm;114060
Seoul;146220
Bern;165650
Ottawa;110690
 Paris ;182130
Stockholm;186040
London;182340
Bern;120450
Seoul;104850
canberra;174710
Washington;151180
Ottawa;158580
